386,"TAP_MONEYMAGE_BET_PANEL,"
387,"ENTER_MONEYMAGE,"
388,"TAP_GODOFWEALTH,"
389,"DOWNLOAD_GODOFWEALTH,"
390,"TAP_GODOFWEALTH_BET_PANEL,"
391,"ENTER_GODOFWEALTH,"
392,"TAP_VOLCANO,"
393,"DOWNLOAD_VOLCANO,"
394,"TAP_VOLCANO_BET_PANEL,"
395,"ENTER_VOLCANO,"
396,"TAP_ALADDIN,"
397,"DOWNLOAD_ALADDIN,"
398,"TAP_ALADDIN_BET_PANEL,"
399,"ENTER_ALADDIN,"
400,"TAP_GONGXIFACAI,"
401,"DOWNLOAD_GONGXIFACAI,"
402,"TAP_GONGXIFACAI_BET_PANEL,"
403,"ENTER_GONGXIFACAI,"
404,"TAP_ROOSTER88,"
405,"DOWNLOAD_ROOSTER88,"
406,"TAP_ROOSTER88_BET_PANEL,"
407,"ENTER_ROOSTER88,"
408,"TAP_MEDUSA,"
409,"DOWNLOAD_MEDUSA,"
410,"TAP_MEDUSA_BET_PANEL,"
411,"ENTER_MEDUSA,"
412,"TAP_HIGH_ROOSTER88,"
413,"DOWNLOAD_HIGH_ROOSTER88,"
414,"TAP_HIGH_ROOSTER88_BET_PANEL,"
415,"ENTER_HIGH_ROOSTER88,"
416,"TAP_HIGH_GONGXIFACAI,"
417,"DOWNLOAD_HIGH_GONGXIFACAI,"
418,"TAP_HIGH_GONGXIFACAI_BET_PANEL,"
419,"ENTER_HIGH_GONGXIFACAI,"
420,"TAP_HIGH_FORTUNEPANDA,"
421,"DOWNLOAD_HIGH_FORTUNEPANDA,"
422,"TAP_HIGH_FORTUNEPANDA_BET_PANEL,"
423,"ENTER_HIGH_FORTUNEPANDA,"
424,"TAP_HIGH_GOLDENTIGER,"
425,"DOWNLOAD_HIGH_GOLDENTIGER,"
426,"TAP_HIGH_GOLDENTIGER_BET_PANEL,"
427,"ENTER_HIGH_GOLDENTIGER,"
428,"TAP_HIGH_SAYURI,"
429,"DOWNLOAD_HIGH_SAYURI,"
430,"TAP_HIGH_SAYURI_BET_PANEL,"
431,"ENTER_HIGH_SAYURI,"
432,"ENTER_FISHHUNTER_VIP,進入vip魚場"
433,"FISHHUNTER_TUTORIAL_UNDONE_1,// 433 新手教學第一關未完成點擊Log"
434,"FISHHUNTER_TUTORIAL_FINISH_1,// 434 新手教學第一關完成點擊Log"
435,"PK_TUTORIAL_FINISHED,// 435 PK完成新手引導"
436,"LG_CLICK_HOW_UPGRADE,// 436 菁英賽玩家點擊如何升級按鈕"
437,"LG_CLICK_UPGRADE_TO_PURCHASE_PAGE,// 437 由菁英賽說明點擊升級聯賽按鈕跳到付費頁"
438,"LG_SWITCH_ON_IN_GAME_RANK,// 438 玩家開啟聯賽視窗"
439,"LG_SWITCH_OFF_IN_GAME_RANK,// 439 玩家關閉聯賽視窗"
440,"LG_CLICK_SWITCH_CURRENT_OR_TOP,// 440 玩家關閉聯賽視窗"
441,"LG_CLICK_PRIZE_LIST,// 441 玩家點擊Prize List按鈕"
442,"LG_CLICK_IN_GAME_LEADERBOARD_WINDOW,// 442 玩家由聯賽面板開啟排行榜視窗"
443,"FISHHUNTER_SINGAL_LOG,// 443 魚機訊號Log"
444,"DOWNLOAD_BUNDLE_CONFIG,// 444 下載BUNDLE_CONFIG"
445,"DOWNLOAD_MACHINE_SMALL_ICON,// 445 下載MACHINE_SMALL_ICON"
446,"DOWNLOAD_MACHINE_ICON,// 446 下載MACHINE_ICON"
447,"DOWNLOAD_FLASH_SALE,// 447 下載FLASH_SALE"
448,"DOWNLOAD_MACHINE_CHOOSEBET_PIC,// 448 下載MACHINE_CHOOSEBET_PIC"
449,"DOWNLOAD_HRC_BG,// 449 下載HRC_BG"
450,"DOWNLOAD_ROULETTE,// 450 下載ROULETTE"
451,"DOWNLOAD_DAILY_BONUS_SICBO,// 451 下載DAILY_BONUS_SICBO"
452,"DOWNLOAD_HRC_ICON,// 452 下載HRC_ICON"
453,"DOWNLOAD_COMMON_US_ATLAS,// 453 下載COMMON_US_ATLAS"
454,"DOWNLOAD_COMMON_CHT_ATLAS,// 454 下載COMMON_CHT_ATLAS"
455,"DOWNLOAD_COMMON_CHS_ATLAS,// 455 下載COMMON_CHS_ATLAS"
456,"DOWNLOAD_COMMON_JP_ATLAS,// 456 下載COMMON_JP_ATLAS"
457,"DOWNLOAD_LOBBY_ICONLOGO_US_ATLAS,// 457 下載LOBBY_ICONLOGO_US_ATLAS"
458,"DOWNLOAD_PASSCARD_ATLAS,// 458 下載PASSCARD_ATLAS"
459,"DOWNLOAD_JACKPOT_ATLAS,// 459 下載JACKPOT_ATLAS"
460,"DOWNLOAD_ACHIEVEMENT,// 460 下載ACHIEVEMENT"
461,"DOWNLOAD_JP_MINI_GAME,// 461 下載JP_MINI_GAME"
462,"DOWNLOAD_MACHINE_LARGE_ICON,// 462 下載MACHINE_LARGE_ICON"
463,"DOWNLOAD_PK_MSG,// 463 下載PK_MSG"
464,"DOWNLOAD_PK_LOBBY,// 464 下載PK_LOBBY"
465,"FISHHUNTERLOBBY_WEBVIEW_EVENT,// 465 魚機大廳開啟活動Webview"
466,"CLICK_FISHHUNTER_NORMAL_BET,// 466 點擊普通魚場的bet項目"
467,"CLICK_FISHHUNTER_VIP_BET,// 467 點擊VIP魚場的bet項目"
468,"FISHHUNTER_NORMAL_BACK,// 468 收到普通魚場Click Table Game callback的log"
469,"FISHHUNTER_VIP_BACK,// 469 收到VIP魚場Click Table Game callback的log"
470,"TRIGGER_BUY_COIN_OPEN_FLASH_SALE,//470 SPIN按下沒錢跳特殊小額"
471,"TRIGGER_BUY_COIN_OPEN_BUY_COIN_WINDOW,//471 SPIN按下沒錢跳購幣頁"
472,"TAP_FISHHUNTER_NORMAL,// 472 點魚機大廳普通魚場的icon"
473,"TAP_FISHHUNTER_VIP,// 473 點魚機大廳VIP魚場的icon"
474,"OPEN_FISHHUNTER_NORMAL_BETINFO,// 474 開啟魚機大廳普通魚場的bet info頁"
475,"OPEN_FISHHUNTER_VIP_BETINFO,// 475 開啟魚機大廳VIP魚場的bet info頁"
476,"CLICK_FISH_HUNTER_ICON,// 476 大廳點擊魚機ICON"
477,"FISH_HUNTER_LOBBY_READY,// 477 魚機大廳跑完最後的Start"
478,"SEND_CLICK_TABLEGAME,// 478 魚機大廳SendClickTableGame"
479,"CLICK_FISH_HUNTER_ICON_FROM_FB,// 479 網頁版的點魚機Icon"
480,"OPEN_GEM_STORE,// 480 寶石商店"
481,"CLICK_BUY_GEM,// 481 寶石商店點購買"
482,"TRIGGER_GEMSTORE_ON_SENDCOIN,// 482 由寶石送幣開寶石商店"
483,"TRIGGER_GEMSTORE_ON_GAMECENTER,// 483 由娛樂廳開寶石商店"
484,"TRIGGER_GEMSTORE_ON_FISH,// 484 由魚機開寶石商店"
485,"TRIGGER_GEMSTORE_ON_GEMGAME,// 485 由寶石遊戲開寶石商店"
486,"FAST_SPIN_BTN_CLICK,//486 老虎機加速按鈕點擊"
487,"FISHHUNTER_TUTORIAL_UNDONE_2,// 487 魚機新手教學第二關log(未完成)"
488,"FISHHUNTER_TUTORIAL_FINISH_2,// 488 魚機新手教學第二關log(完成)"
489,"CLICK_GIFTBOX_BTN_IN_PROFILE,//489 點擊寶石贈幣按鈕"
490,"CLICK_GIFTBOX_OPTION_ITEM,//490 點擊寶石贈幣品項按鈕"
491,"TAP_GEMSTORE_TAB,//491 點擊商店的寶石頁籤"
492,"FISHHUNTER_FIRSTPURCHASE_POPUP,//492 魚機特選(首儲)包自動彈出 (Taco時加入參數TacoCall)"
493,"FISHHUNTER_FIRSTPURCHASE_OPEN,//493 玩家點開魚機特選(首儲)包"
494,"FISHHUNTER_FIRSTPURCHASE_BUY,//494 玩家購買魚機特選(首儲)包 (Taco時加入參數TacoCall)"
495,"FISHHUNTER_FIRSTPURCHASE_CLOSE,//495 玩家關閉魚機特選(首儲)包 (Taco時加入參數TacoCall)"
496,"FISHHUNTER_TACO_POPUP,//496 魚機Taco包自動彈出"
497,"FISHHUNTER_TACO_BUY,//497 玩家購買魚機Taco包"
498,"FISHHUNTER_TACO_CLOSE,//498 玩家關閉魚機Taco包"
499,"GOOGLE_REWARD_VIDEO_ICON_CLICK,獎勵式廣告影片點擊icon"
500,"GOOGLE_REWARD_VIDEO_STATUS,獎勵式廣告影片狀態"
501,"GOOGLE_REWARD_VIDEO_REWARDED,獎勵式廣告影片跟SERVER取得獎勵"
502,"FISHHUNTER_FLASH_SALE_PAGE_OPEN,//502 在魚機內開啟特殊小額頁 (Taco時加入參數TacoCall, 第二個參數為EventType)"
503,"FISHHUNTER_FLASH_SALE_PAGE_BUY,//503 在魚機內購買特殊小額 (Taco時加入參數TacoCall, 第二個參數為EventType)"
504,"FISHHUNTER_FLASH_SALE_PAGE_CLOSE,//504 在魚機內玩家關閉特殊小額頁 (Taco時加入參數TacoCall, 第二個參數為EventType)"
505,"FISHHUNTER_BUY_COIN_WINDOW_OPEN,//505 在魚機內開啟一般購幣頁 (Taco時加入參數TacoCall)"
506,"FISHHUNTER_BUY_COIN_WINDOW_BUY,//506 在魚機內購買一般購幣 (Taco時加入參數TacoCall)"
507,"FISHHUNTER_BUY_COIN_WINDOW_CLOSE,//507 在魚機內關閉一般購幣頁 (Taco時加入參數TacoCall)"
508,"SCRATCH_CARD_CLICK_CARD,//508 在刮刮樂中點擊卡片資訊"
