,
0121020248488108,"AU,Unknown"
0121020248492312,"AU,Unknown"
0121020248491294,"BD,Unknown"
0121020248482013,"BN,Unknown"
0121020248477243,"CA,Unknown"
0121020248493785,"CZ,Unknown"
0121020248482216,"HK,Unknown"
0121020248475206,"ID,Unknown"
0121020248475207,"ID,Unknown"
0121020248475290,"ID,Unknown"
0121020248474315,"ID,Unknown"
0121020248473834,"ID,Unknown"
0121020248474174,"ID,Unknown"
0121020248472720,"ID,Unknown"
0121020248476377,"ID,Unknown"
0121020248476596,"ID,Unknown"
0121020248475757,"ID,Unknown"
0121020248475494,"ID,Unknown"
0121020248477442,"ID,Unknown"
0121020248481342,"ID,Unknown"
0121020248479944,"ID,Unknown"
0121020248480011,"ID,Unknown"
0121020248478911,"ID,Unknown"
0121020248479126,"ID,Unknown"
0121020248484953,"ID,Unknown"
0121020248484666,"ID,Unknown"
0121020248484668,"ID,Unknown"
0121020248483371,"ID,Unknown"
0121020248482874,"ID,Unknown"
0121020248483576,"ID,Unknown"
0121020248483008,"ID,Unknown"
0121020248483731,"ID,Unknown"
0121020248483352,"ID,Unknown"
0121020248482610,"ID,Unknown"
0121020248483753,"ID,Unknown"
0121020248482525,"ID,Unknown"
0121020248482523,"ID,Unknown"
0121020248487689,"ID,Unknown"
0121020248487135,"ID,Unknown"
0121020248488036,"ID,Unknown"
0121020248487798,"ID,Unknown"
0121020248486819,"ID,Unknown"
0121020248487882,"ID,Unknown"
0121020248487280,"ID,Unknown"
0121020248487739,"ID,Unknown"
0121020248486977,"ID,Unknown"
0121020248488141,"ID,Unknown"
0121020248489397,"ID,Unknown"
0121020248489446,"ID,Unknown"
0121020248486588,"ID,Unknown"
0121020248486125,"ID,Unknown"
0121020248485214,"ID,Unknown"
0121020248485854,"ID,Unknown"
0121020248485340,"ID,Unknown"
0121020248485557,"ID,Unknown"
0121020248485906,"ID,Unknown"
0121020248486386,"ID,Unknown"
0121020248495047,"ID,Unknown"
0121020248495131,"ID,Unknown"
0121020248495061,"ID,Unknown"
0121020248495035,"ID,Unknown"
0121020248494843,"ID,Unknown"
0121020248495030,"ID,Unknown"
0121020248494903,"ID,Unknown"
0121020248495109,"ID,Unknown"
0121020248494849,"ID,Unknown"
0121020248491087,"ID,Unknown"
0121020248492325,"ID,Unknown"
0121020248490987,"ID,Unknown"
0121020248492035,"ID,Unknown"
0121020248491561,"ID,Unknown"
0121020248492191,"ID,Unknown"
0121020248491584,"ID,Unknown"
0121020248491391,"ID,Unknown"
0121020248491700,"ID,Unknown"
0121020248487998,"AU,Unknown"
0121020248493450,"AU,Unknown"
0121020248476462,"BD,Unknown"
0121020248492632,"BD,Unknown"
0121020248478557,"BW,Unknown"
0121020248474215,"CN,Unknown"
0121020248480230,"GB,Unknown"
0121020248494492,"GB,Unknown"
0121020248474694,"HK,Unknown"
0121020248494101,"HK,Unknown"
0121020248474749,"ID,Unknown"
0121020248474672,"ID,Unknown"
0121020248475209,"ID,Unknown"
0121020248474801,"ID,Unknown"
0121020248474018,"ID,Unknown"
0121020248474051,"ID,Unknown"
0121020248472970,"ID,Unknown"
0121020248476715,"ID,Unknown"
0121020248476251,"ID,Unknown"
0121020248476445,"ID,Unknown"
0121020248476604,"ID,Unknown"
0121020248475740,"ID,Unknown"
0121020248475619,"ID,Unknown"
0121020248475960,"ID,Unknown"
0121020248478129,"ID,Unknown"
0121020248480632,"ID,Unknown"
0121020248485051,"ID,Unknown"
0121020248482824,"ID,Unknown"
0121020248488590,"ID,Unknown"
0121020248491508,"ID,Unknown"
0121020248492306,"ID,Unknown"
0121020248491616,"ID,Unknown"
0121020248493426,"ID,Unknown"
0121020248492394,"ID,Unknown"
0121020248493548,"ID,Unknown"
0121020248493135,"ID,Unknown"
0121020248492872,"ID,Unknown"
0121020248492428,"ID,Unknown"
0121020248492772,"ID,Unknown"
0121020248493268,"ID,Unknown"
0121020248492544,"ID,Unknown"
0121020248493219,"ID,Unknown"
0121020248493754,"ID,Unknown"
0121020248490636,"ID,Unknown"
0121020248490457,"ID,Unknown"
0121020248490334,"ID,Unknown"
0121020248490149,"ID,Unknown"
0121020248483802,"IN,Unknown"
0121020248475275,"JP,Unknown"
0121020248476844,"JP,Unknown"
0121020248492302,"JP,Unknown"
0121020248491192,"JP,Unknown"
0121020248492573,"JP,Unknown"
0121020248492918,"JP,Unknown"
0121020248492916,"JP,Unknown"
0121020248492412,"JP,Unknown"
0121020248493632,"JP,Unknown"
0121020248492750,"JP,Unknown"
0121020248492543,"AU,Unknown"
0121020248492029,"BD,Unknown"
0121020248493903,"BN,Unknown"
0121020248493428,"CA,Unknown"
0121020248489790,"CZ,Unknown"
0121020248491496,"GB,Unknown"
0121020248478547,"GY,Unknown"
0121020248475182,"ID,Unknown"
0121020248475298,"ID,Unknown"
0121020248475410,"ID,Unknown"
0121020248474978,"ID,Unknown"
0121020248474279,"ID,Unknown"
0121020248474208,"ID,Unknown"
0121020248473322,"ID,Unknown"
0121020248476576,"ID,Unknown"
0121020248476306,"ID,Unknown"
0121020248475629,"ID,Unknown"
0121020248476133,"ID,Unknown"
0121020248481961,"ID,Unknown"
0121020248479975,"ID,Unknown"
0121020248483823,"ID,Unknown"
0121020248487715,"ID,Unknown"
0121020248487526,"ID,Unknown"
0121020248488175,"ID,Unknown"
0121020248489350,"ID,Unknown"
0121020248488643,"ID,Unknown"
0121020248488546,"ID,Unknown"
0121020248489341,"ID,Unknown"
0121020248489025,"ID,Unknown"
0121020248488998,"ID,Unknown"
0121020248488920,"ID,Unknown"
0121020248491258,"ID,Unknown"
0121020248492222,"ID,Unknown"
0121020248491571,"ID,Unknown"
0121020248491400,"ID,Unknown"
0121020248491861,"ID,Unknown"
0121020248491956,"ID,Unknown"
0121020248491406,"ID,Unknown"
0121020248491604,"ID,Unknown"
0121020248491130,"ID,Unknown"
0121020248493239,"ID,Unknown"
0121020248493000,"ID,Unknown"
0121020248493080,"ID,Unknown"
0121020248493602,"ID,Unknown"
0121020248492690,"ID,Unknown"
0121020248493055,"ID,Unknown"
0121020248492568,"ID,Unknown"
0121020248493049,"ID,Unknown"
0121020248489959,"ID,Unknown"
0121020248490043,"ID,Unknown"
0121020248480506,"IN,Unknown"
0121020248486794,"IN,Unknown"
0121020248473181,"JP,Unknown"
0121020248478125,"JP,Unknown"
0121020248481325,"JP,Unknown"
0121020248479646,"JP,Unknown"
0121020248486388,"JP,Unknown"
0121020248486126,"JP,Unknown"
0121020248486228,"JP,Unknown"
0121020248482669,"ID,remerge_int"
0121020248476274,"AU,Unknown"
0121020248488594,"AU,Unknown"
0121020248494212,"AU,Unknown"
0121020248475974,"BD,Unknown"
0121020248489506,"BD,Unknown"
0121020248494626,"GB,Unknown"
0121020248476485,"HU,Unknown"
0121020248474744,"ID,Unknown"
0121020248474808,"ID,Unknown"
0121020248475308,"ID,Unknown"
0121020248475384,"ID,Unknown"
0121020248474365,"ID,Unknown"
0121020248473855,"ID,Unknown"
0121020248472859,"ID,Unknown"
0121020248476739,"ID,Unknown"
0121020248476078,"ID,Unknown"
0121020248476164,"ID,Unknown"
0121020248475994,"ID,Unknown"
0121020248475497,"ID,Unknown"
0121020248475682,"ID,Unknown"
0121020248477620,"ID,Unknown"
0121020248477507,"ID,Unknown"
0121020248477344,"ID,Unknown"
0121020248477573,"ID,Unknown"
0121020248477197,"ID,Unknown"
0121020248477159,"ID,Unknown"
0121020248477148,"ID,Unknown"
0121020248477235,"ID,Unknown"
0121020248477375,"ID,Unknown"
0121020248481658,"ID,Unknown"
0121020248481306,"ID,Unknown"
0121020248478996,"ID,Unknown"
0121020248479268,"ID,Unknown"
0121020248479245,"ID,Unknown"
0121020248483944,"ID,Unknown"
0121020248484997,"ID,Unknown"
0121020248483954,"ID,Unknown"
0121020248484944,"ID,Unknown"
0121020248484238,"ID,Unknown"
0121020248483786,"ID,Unknown"
0121020248484071,"ID,Unknown"
0121020248483221,"ID,Unknown"
0121020248487971,"ID,Unknown"
0121020248489425,"ID,Unknown"
0121020248489544,"ID,Unknown"
0121020248489058,"ID,Unknown"
0121020248486420,"ID,Unknown"
0121020248485602,"ID,Unknown"
0121020248486198,"ID,Unknown"
0121020248493544,"ID,Unknown"
0121020248492404,"ID,Unknown"
0121020248493817,"ID,Unknown"
0121020248494831,"ID,Unknown"
0121020248494405,"ID,Unknown"
0121020248494769,"ID,Unknown"
0121020248493897,"ID,Unknown"
0121020248494715,"ID,Unknown"
0121020248494543,"ID,Unknown"
0121020248494410,"ID,Unknown"
0121020248494647,"ID,Unknown"
0121020248494127,"ID,Unknown"
0121020248494174,"ID,Unknown"
0121020248492287,"ID,remerge_int"
0121020248481109,"AU,Unknown"
0121020248473727,"BD,Unknown"
0121020248476156,"BD,Unknown"
0121020248486753,"BD,Unknown"
0121020248479941,"GB,Unknown"
0121020248478422,"GR,Unknown"
0121020248493364,"HK,Unknown"
0121020248474798,"ID,Unknown"
0121020248474789,"ID,Unknown"
0121020248474460,"ID,Unknown"
0121020248473462,"ID,Unknown"
0121020248473709,"ID,Unknown"
0121020248473857,"ID,Unknown"
0121020248474133,"ID,Unknown"
0121020248472608,"ID,Unknown"
0121020248472887,"ID,Unknown"
0121020248476452,"ID,Unknown"
0121020248476009,"ID,Unknown"
0121020248476114,"ID,Unknown"
0121020248475755,"ID,Unknown"
0121020248476080,"ID,Unknown"
0121020248481737,"ID,Unknown"
0121020248481116,"ID,Unknown"
0121020248479125,"ID,Unknown"
0121020248479495,"ID,Unknown"
0121020248484323,"ID,Unknown"
0121020248483283,"ID,Unknown"
0121020248482598,"ID,Unknown"
0121020248482861,"ID,Unknown"
0121020248483394,"ID,Unknown"
0121020248488087,"ID,Unknown"
0121020248487232,"ID,Unknown"
0121020248489151,"ID,Unknown"
0121020248488831,"ID,Unknown"
0121020248488562,"ID,Unknown"
0121020248492743,"ID,Unknown"
0121020248493415,"ID,Unknown"
0121020248494380,"ID,Unknown"
0121020248490005,"ID,Unknown"
0121020248490019,"ID,Unknown"
0121020248489763,"ID,Unknown"
0121020248482360,"JP,Unknown"
0121020248477951,"JP,Unknown"
0121020248480006,"JP,Unknown"
0121020248479205,"JP,Unknown"
0121020248479365,"JP,Unknown"
0121020248484059,"JP,Unknown"
0121020248482871,"JP,Unknown"
0121020248492190,"JP,Unknown"
0121020248487194,"AU,Unknown"
0121020248488376,"AU,Unknown"
0121020248494612,"BD,Unknown"
0121020248476365,"BZ,Unknown"
0121020248474897,"CZ,Unknown"
0121020248474866,"HK,Unknown"
0121020248474538,"ID,Unknown"
0121020248474558,"ID,Unknown"
0121020248474832,"ID,Unknown"
0121020248474642,"ID,Unknown"
0121020248473193,"ID,Unknown"
0121020248473924,"ID,Unknown"
0121020248473263,"ID,Unknown"
0121020248476924,"ID,Unknown"
0121020248476249,"ID,Unknown"
0121020248476724,"ID,Unknown"
0121020248476104,"ID,Unknown"
0121020248475555,"ID,Unknown"
0121020248476227,"ID,Unknown"
0121020248482016,"ID,Unknown"
0121020248477798,"ID,Unknown"
0121020248480842,"ID,Unknown"
0121020248484640,"ID,Unknown"
0121020248484542,"ID,Unknown"
0121020248484796,"ID,Unknown"
0121020248483482,"ID,Unknown"
0121020248488075,"ID,Unknown"
0121020248489229,"ID,Unknown"
0121020248488996,"ID,Unknown"
0121020248491827,"ID,Unknown"
0121020248492365,"ID,Unknown"
0121020248493984,"ID,Unknown"
0121020248494687,"ID,Unknown"
0121020248494624,"ID,Unknown"
0121020248493881,"ID,Unknown"
0121020248494702,"ID,Unknown"
0121020248494620,"ID,Unknown"
0121020248494033,"ID,Unknown"
0121020248494708,"ID,Unknown"
0121020248494549,"ID,Unknown"
0121020248494571,"ID,Unknown"
0121020248493792,"ID,Unknown"
0121020248493661,"ID,Unknown"
0121020248494630,"ID,Unknown"
0121020248494156,"ID,Unknown"
0121020248493884,"ID,Unknown"
0121020248494611,"ID,Unknown"
0121020248494022,"ID,Unknown"
0121020248494749,"ID,Unknown"
0121020248493749,"ID,Unknown"
0121020248490452,"ID,Unknown"
0121020248490662,"ID,Unknown"
0121020248489650,"ID,Unknown"
0121020248490769,"ID,Unknown"
0121020248489947,"ID,Unknown"
0121020248489969,"ID,Unknown"
0121020248484304,"IN,Unknown"
0121020248474212,"JP,Unknown"
0121020248475638,"JP,Unknown"
0121020248481920,"JP,Unknown"
0121020248479330,"JP,Unknown"
0121020248491078,"JP,Unknown"
0121020248492317,"JP,Unknown"
0121020248481516,"ID,Official_Website___Android_QR_Code"
0121020248473980,"AU,Unknown"
0121020248484179,"AU,Unknown"
0121020248489277,"AU,Unknown"
0121020248479600,"BD,Unknown"
0121020248490913,"DE,Unknown"
0121020248478691,"HK,Unknown"
0121020248475187,"ID,Unknown"
0121020248474657,"ID,Unknown"
0121020248475143,"ID,Unknown"
0121020248474389,"ID,Unknown"
0121020248473324,"ID,Unknown"
0121020248474311,"ID,Unknown"
0121020248472591,"ID,Unknown"
0121020248472983,"ID,Unknown"
0121020248476655,"ID,Unknown"
0121020248475768,"ID,Unknown"
0121020248476148,"ID,Unknown"
0121020248475793,"ID,Unknown"
0121020248477476,"ID,Unknown"
0121020248481971,"ID,Unknown"
0121020248480709,"ID,Unknown"
0121020248480485,"ID,Unknown"
0121020248479575,"ID,Unknown"
0121020248482805,"ID,Unknown"
0121020248482527,"ID,Unknown"
0121020248483153,"ID,Unknown"
0121020248487011,"ID,Unknown"
0121020248489466,"ID,Unknown"
0121020248489526,"ID,Unknown"
0121020248489243,"ID,Unknown"
0121020248485282,"ID,Unknown"
0121020248493200,"ID,Unknown"
0121020248493018,"ID,Unknown"
0121020248492708,"ID,Unknown"
0121020248492493,"ID,Unknown"
0121020248494415,"ID,Unknown"
0121020248490090,"ID,Unknown"
0121020248490822,"ID,Unknown"
0121020248476949,"JP,Unknown"
0121020248481729,"JP,Unknown"
0121020248478039,"JP,Unknown"
0121020248479002,"JP,Unknown"
0121020248484012,"JP,Unknown"
0121020248483383,"JP,Unknown"
0121020248495031,"JP,Unknown"
0121020248492003,"JP,Unknown"
0121020248491721,"JP,Unknown"
0121020248488216,"HK,unityads_int"
0121020248475455,"AR,Unknown"
0121020248480708,"AU,Unknown"
0121020248487209,"AU,Unknown"
0121020248481943,"BD,Unknown"
0121020248488885,"GR,Unknown"
0121020248475163,"ID,Unknown"
0121020248475314,"ID,Unknown"
0121020248475389,"ID,Unknown"
0121020248474456,"ID,Unknown"
0121020248475040,"ID,Unknown"
0121020248474382,"ID,Unknown"
0121020248474269,"ID,Unknown"
0121020248473851,"ID,Unknown"
0121020248472589,"ID,Unknown"
0121020248476554,"ID,Unknown"
0121020248476303,"ID,Unknown"
0121020248476259,"ID,Unknown"
0121020248475806,"ID,Unknown"
0121020248475680,"ID,Unknown"
0121020248476146,"ID,Unknown"
0121020248475893,"ID,Unknown"
0121020248477596,"ID,Unknown"
0121020248481605,"ID,Unknown"
0121020248478532,"ID,Unknown"
0121020248480031,"ID,Unknown"
0121020248484379,"ID,Unknown"
0121020248487515,"ID,Unknown"
0121020248488257,"ID,Unknown"
0121020248489195,"ID,Unknown"
0121020248489370,"ID,Unknown"
